"","name","longitude","latitude","sample","event","year","month","day","time","country","state","county"
"1176","Passerella iliaca",-71.034876,47.410207,"L2921782","S19458890",2014,7,203,6.13,"Canada","Quebec","La Côte-de-Beaupré"
"1177","Passerella iliaca",-71.1460876,47.3211427,"L291421","S19459023",2014,6,167,5.83,"Canada","Quebec","La Côte-de-Beaupré"
"1178","Passerella iliaca",-71.1460876,47.3211427,"L291421","S19459024",2014,6,168,5.23,"Canada","Quebec","La Côte-de-Beaupré"
"1179","Passerella iliaca",-71.1460876,47.3211427,"L291421","S19459025",2014,6,169,5.9,"Canada","Quebec","La Côte-de-Beaupré"
"1180","Passerella iliaca",-71.034876,47.410207,"L2921782","S19459026",2014,6,170,5.9,"Canada","Quebec","La Côte-de-Beaupré"
"1181","Passerella iliaca",-71.2230851,47.232321,"L295696","S19459043",2014,6,176,5.73,"Canada","Quebec","La Côte-de-Beaupré"
"1182","Passerella iliaca",-71.2230851,47.232321,"L295696","S19459045",2014,6,177,5.57,"Canada","Quebec","La Côte-de-Beaupré"
"1183","Passerella iliaca",-71.034876,47.410207,"L2921782","S19459046",2014,6,178,6.05,"Canada","Quebec","La Côte-de-Beaupré"
"1184","Passerella iliaca",-71.034876,47.410207,"L2921782","S19459048",2014,6,179,6,"Canada","Quebec","La Côte-de-Beaupré"
"1185","Passerella iliaca",-71.194088,47.415492,"L606574","S19459049",2014,6,180,5.95,"Canada","Quebec","La Côte-de-Beaupré"
"1186","Passerella iliaca",-71.1460876,47.3211427,"L291421","S19459131",2014,7,192,18.78,"Canada","Quebec","La Côte-de-Beaupré"
"1187","Passerella iliaca",-71.1460876,47.3211427,"L291421","S19459132",2014,7,204,6.63,"Canada","Quebec","La Côte-de-Beaupré"
"1188","Passerella iliaca",-71.1460876,47.3211427,"L291421","S19459133",2014,7,205,5.98,"Canada","Quebec","La Côte-de-Beaupré"
"1189","Passerella iliaca",-71.194088,47.415492,"L606574","S19459154",2014,6,181,5.4,"Canada","Quebec","La Côte-de-Beaupré"
"1190","Passerella iliaca",-66.3114166,48.3218616,"L3047014","S19526350",2014,7,194,5,"Canada","Quebec","Avignon"
"1191","Passerella iliaca",-70.0096893,47.1103268,"L3067780","S19658715",2014,6,179,4.5,"Canada","Quebec","L'Islet"
"1192","Passerella iliaca",-61.9007492,47.3927714,"L3139151","S20364822",2014,7,209,14.5,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1193","Passerella iliaca",-61.9797134,47.3671992,"L3133651","S20404219",2014,6,159,7.67,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1194","Passerella iliaca",-61.9417763,47.3720821,"L3133620","S20404306",2014,6,160,6.75,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1195","Passerella iliaca",-61.9417763,47.3720821,"L3133620","S20404371",2014,6,177,11,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1196","Passerella iliaca",-61.9417763,47.3720821,"L3133620","S20404426",2014,6,161,5.67,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1197","Passerella iliaca",-61.9417763,47.3720821,"L3133620","S20404492",2014,6,162,6.75,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1198","Passerella iliaca",-61.9417763,47.3720821,"L3133620","S20404554",2014,6,163,8,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1199","Passerella iliaca",-61.9417763,47.3720821,"L3133620","S20404894",2014,6,176,11.5,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1200","Passerella iliaca",-61.9417763,47.3720821,"L3133620","S20405015",2014,6,166,7.5,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1201","Passerella iliaca",-74.2736721,46.4378322,"L2965559","S20924081",2014,6,178,18,"Canada","Quebec","Matawinie"
"1202","Passerella iliaca",-70.8462028,48.6008315,"L1639206","S21279540",2014,6,176,5,"Canada","Quebec","Le Fjord-du-Saguenay"
"1203","Passerella iliaca",-63.56786,50.82034,"L3440816","S22078361",2014,6,171,10.25,"Canada","Quebec","Minganie"
"1204","Passerella iliaca",-63.568954,50.910263,"L3440817","S22078362",2014,6,169,4.33,"Canada","Quebec","Minganie"
"1205","Passerella iliaca",-62.14824,50.81861,"L3440819","S22078366",2014,6,176,7.83,"Canada","Quebec","Minganie"
"1206","Passerella iliaca",-60.251137,51.688763,"L3440820","S22078367",2014,6,174,12.75,"Canada","Quebec","Le Golfe-du-Saint-Laurent"
"1207","Passerella iliaca",-60.251137,51.688763,"L3440820","S22078368",2014,6,178,6.5,"Canada","Quebec","Le Golfe-du-Saint-Laurent"
"1208","Passerella iliaca",-61.426544,51.17084,"L3440829","S22078388",2014,6,173,4.5,"Canada","Quebec","Le Golfe-du-Saint-Laurent"
"1209","Passerella iliaca",-59.74343,51.598953,"L3440830","S22078401",2014,6,174,5,"Canada","Quebec","Le Golfe-du-Saint-Laurent"
"1210","Passerella iliaca",-62.0063,50.81749,"L3440838","S22078406",2014,6,176,4.5,"Canada","Quebec","Minganie"
"1211","Passerella iliaca",-60.278008,51.239685,"L3440840","S22078408",2014,6,177,5.25,"Canada","Quebec","Le Golfe-du-Saint-Laurent"
"1212","Passerella iliaca",-60.1405,51.14646,"L3440841","S22078410",2014,6,177,7.5,"Canada","Quebec","Le Golfe-du-Saint-Laurent"
"1213","Passerella iliaca",-61.259777,51.797966,"L3440843","S22078413",2014,6,177,11.32,"Canada","Quebec","Le Golfe-du-Saint-Laurent"
"1214","Passerella iliaca",-60.245678,51.778572,"L3440846","S22078415",2014,6,178,5,"Canada","Quebec","Le Golfe-du-Saint-Laurent"
"1215","Passerella iliaca",-61.707504,51.354134,"L3440847","S22078416",2014,6,178,10.67,"Canada","Quebec","Le Golfe-du-Saint-Laurent"
"1216","Passerella iliaca",-63.572266,51.180023,"L3440839","S22078424",2014,6,176,11,"Canada","Quebec","Minganie"
"1217","Passerella iliaca",-69.701675,59.267056,"L3440856","S22078450",2014,7,190,16,"Canada","Quebec","Kativik"
"1218","Passerella iliaca",-68.491035,58.100388,"L3440853","S22078453",2014,7,197,4,"Canada","Quebec","Kativik"
"1219","Passerella iliaca",-68.48975,58.190205,"L3440854","S22078454",2014,7,197,6.5,"Canada","Quebec","Kativik"
"1220","Passerella iliaca",-68.488464,58.280018,"L3440855","S22078455",2014,7,197,7.75,"Canada","Quebec","Kativik"
"1221","Passerella iliaca",-68.49231,58.010574,"L3440884","S22078547",2014,6,166,14.5,"Canada","Quebec","Kativik"
"1222","Passerella iliaca",-68.66154,58.011135,"L3440885","S22078549",2014,7,196,15,"Canada","Quebec","Kativik"
"1223","Passerella iliaca",-67.3025894,48.8819894,"L1961792","S22245513",2014,6,159,7.5,"Canada","Quebec","La Matanie"
"1224","Passerella iliaca",-66.2801957,48.9843394,"L3469088","S22245870",2014,6,178,10.5,"Canada","Quebec","La Haute-Gaspésie"
"1225","Passerella iliaca",-66.2900877,48.9304714,"L3467603","S22247121",2014,6,179,8,"Canada","Quebec","La Haute-Gaspésie"
"1226","Passerella iliaca",-66.19556,48.92139,"L343760","S22248158",2014,7,182,8.42,"Canada","Quebec","La Haute-Gaspésie"
"1227","Passerella iliaca",-61.73986,47.44714,"L3467773","S22372438",2014,6,163,18.5,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1228","Passerella iliaca",-61.60248,47.62553,"L3491423","S22372441",2014,6,164,12,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1229","Passerella iliaca",-61.60487,47.53557,"L3491424","S22372442",2014,6,164,10,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1230","Passerella iliaca",-61.60248,47.62553,"L3491423","S22372445",2014,6,165,9,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1231","Passerella iliaca",-61.46943,47.62384,"L3491428","S22372456",2014,6,167,12.5,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1232","Passerella iliaca",-61.46943,47.62384,"L3491428","S22372457",2014,6,169,8.5,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1233","Passerella iliaca",-61.8744,47.35855,"L3467776","S22372461",2014,6,172,6,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1234","Passerella iliaca",-71.1633,47.633015,"L3664206","S23580973",2014,6,176,4.87,"Canada","Quebec","La Côte-de-Beaupré"
"1235","Passerella iliaca",-71.15986,47.628952,"L3664207","S23580980",2014,6,176,5.02,"Canada","Quebec","La Côte-de-Beaupré"
"1236","Passerella iliaca",-71.17999,47.638405,"L3664211","S23580999",2014,6,176,5.87,"Canada","Quebec","La Côte-de-Beaupré"
"1237","Passerella iliaca",-71.173706,47.63486,"L3664212","S23581003",2014,6,176,6.02,"Canada","Quebec","La Côte-de-Beaupré"
"1238","Passerella iliaca",-72.067345,47.338963,"L3664219","S23581021",2014,7,182,5.5,"Canada","Quebec","Portneuf"
"1239","Passerella iliaca",-71.55952,46.88563,"L3664378","S23581591",2014,6,168,5,"Canada","Quebec","La Jacques-Cartier"
"1240","Passerella iliaca",-71.31668,47.34075,"L3664381","S23581599",2014,6,175,5.37,"Canada","Quebec","La Côte-de-Beaupré"
"1241","Passerella iliaca",-71.19561,47.61308,"L3664382","S23581602",2014,6,176,18.15,"Canada","Quebec","La Côte-de-Beaupré"
"1242","Passerella iliaca",-71.19561,47.61308,"L3664383","S23581603",2014,6,176,4.87,"Canada","Quebec","La Côte-de-Beaupré"
"1243","Passerella iliaca",-72.0442,47.32598,"L3664385","S23581608",2014,7,182,4.75,"Canada","Quebec","Portneuf"
"1244","Passerella iliaca",-71.84078,47.23899,"L3664386","S23581609",2014,7,182,19.5,"Canada","Quebec","Portneuf"
"1245","Passerella iliaca",-70.97055,48.69686,"L3664393","S23581626",2014,7,193,19.5,"Canada","Quebec","Le Fjord-du-Saguenay"
"1246","Passerella iliaca",-70.97055,48.69686,"L3664393","S23581627",2014,7,194,4.5,"Canada","Quebec","Le Fjord-du-Saguenay"
"1247","Passerella iliaca",-71.124981,47.4077931,"L3836236","S24532934",2014,6,180,7.75,"Canada","Quebec","La Côte-de-Beaupré"
"1248","Passerella iliaca",-61.7838478,47.4263017,"L3682817","S23735429",2015,6,152,9,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1249","Passerella iliaca",-61.8839693,47.3811783,"L756835","S23735954",2015,6,152,9.23,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1250","Passerella iliaca",-64.3450999,48.612796,"L3221380","S23748930",2015,6,152,10,"Canada","Quebec","Le Rocher-Percé"
"1251","Passerella iliaca",-70.58416,48.39181,"L3469083","S23755007",2015,6,153,5.83,"Canada","Quebec","Le Fjord-du-Saguenay"
"1252","Passerella iliaca",-61.8839693,47.3811783,"L756835","S23758560",2015,6,152,7.13,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1253","Passerella iliaca",-68.0348,47.83817,"L3694883","S23766406",2015,6,152,18.3,"Canada","New Brunswick","Restigouche"
"1254","Passerella iliaca",-68.30985,47.89132,"L3694902","S23766664",2015,6,152,4.82,"Canada","New Brunswick","Restigouche"
"1255","Passerella iliaca",-61.9090131,47.3796018,"L2866284","S23769163",2015,6,153,6.5,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1256","Passerella iliaca",-61.76306,47.427169,"L1912378","S23775711",2015,6,155,10.87,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1257","Passerella iliaca",-61.7841697,47.4177651,"L2912750","S23775735",2015,6,155,8.63,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1258","Passerella iliaca",-66.5864182,48.9184385,"L2378007","S23776184",2015,6,155,6.67,"Canada","Quebec","La Matanie"
"1259","Passerella iliaca",-61.8839693,47.3811783,"L756835","S23779196",2015,6,155,6.78,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1260","Passerella iliaca",-61.7069435,47.5282133,"L2834591","S23791620",2015,6,156,8.52,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1261","Passerella iliaca",-61.5000916,47.6015333,"L3142704","S23791622",2015,6,156,10.78,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1262","Passerella iliaca",-61.8839693,47.3811783,"L756835","S23792498",2015,6,156,9.83,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1263","Passerella iliaca",-71.1460876,47.3211427,"L291421","S23796479",2015,6,154,16,"Canada","Quebec","La Côte-de-Beaupré"
"1264","Passerella iliaca",-70.50156,48.87376,"L3700034","S23796759",2015,6,154,4,"Canada","Quebec","Le Fjord-du-Saguenay"
"1265","Passerella iliaca",-70.56658,48.62359,"L3700060","S23796802",2015,6,155,4,"Canada","Quebec","Le Fjord-du-Saguenay"
"1266","Passerella iliaca",-70.56658,48.62359,"L3700060","S23796817",2015,6,156,4,"Canada","Quebec","Le Fjord-du-Saguenay"
"1267","Passerella iliaca",-71.116608,47.351589,"L3701443","S23803975",2015,6,157,7.28,"Canada","Quebec","La Côte-de-Beaupré"
"1268","Passerella iliaca",-61.8839693,47.3811783,"L756835","S23804337",2015,6,157,8.25,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1269","Passerella iliaca",-71.8924606,45.4181843,"L3559416","S23805545",2015,6,157,18.4,"Canada","Quebec","Sherbrooke"
"1270","Passerella iliaca",-61.8839693,47.3811783,"L756835","S23812441",2015,6,158,8.08,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1271","Passerella iliaca",-61.5036106,47.5595577,"L3703659","S23815922",2015,6,157,13.75,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1272","Passerella iliaca",-64.7022629,48.3125953,"L3257689","S23822074",2015,6,158,10.75,"Canada","Quebec","Le Rocher-Percé"
"1273","Passerella iliaca",-69.4319409,48.0343722,"L212578","S23828279",2015,6,154,8.75,"Canada","Quebec","Rivière-du-Loup"
"1274","Passerella iliaca",-69.4319409,48.0343722,"L212578","S23828517",2015,6,155,7,"Canada","Quebec","Rivière-du-Loup"
"1275","Passerella iliaca",-69.4319409,48.0343722,"L212578","S23828748",2015,6,156,7.25,"Canada","Quebec","Rivière-du-Loup"
"1276","Passerella iliaca",-64.159543,48.4901476,"L295795","S23831017",2015,6,158,12,"Canada","Quebec","Le Rocher-Percé"
"1277","Passerella iliaca",-61.7069435,47.5282133,"L2834591","S23831395",2015,6,159,8.68,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1278","Passerella iliaca",-61.6650581,47.5519696,"L2986003","S23831445",2015,6,159,9.27,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1279","Passerella iliaca",-61.5339518,47.6154213,"L3061327","S23831473",2015,6,159,9.8,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1280","Passerella iliaca",-61.520177,47.546369,"L1912387","S23832494",2015,6,159,13.67,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1281","Passerella iliaca",-69.25,48.14222,"L294025","S23839501",2015,6,157,6,"Canada","Quebec","Les Basques"
"1282","Passerella iliaca",-60.64067,46.63035,"L3708672","S23840366",2015,6,159,4.47,"Canada","Nova Scotia","Victoria"
"1283","Passerella iliaca",-60.65834,46.63832,"L3708864","S23841468",2015,6,159,4.5,"Canada","Nova Scotia","Victoria"
"1284","Passerella iliaca",-69.25,48.14222,"L294025","S23841738",2015,6,157,9.75,"Canada","Quebec","Les Basques"
"1285","Passerella iliaca",-69.25,48.14222,"L294025","S23841877",2015,6,157,11,"Canada","Quebec","Les Basques"
"1286","Passerella iliaca",-69.25,48.14222,"L294025","S23842396",2015,6,157,6,"Canada","Quebec","Les Basques"
"1287","Passerella iliaca",-69.25,48.14222,"L294025","S23842547",2015,6,158,5.5,"Canada","Quebec","Les Basques"
"1288","Passerella iliaca",-69.25,48.14222,"L294025","S23843059",2015,6,158,5.58,"Canada","Quebec","Les Basques"
"1289","Passerella iliaca",-69.25,48.14222,"L294025","S23843345",2015,6,156,16.5,"Canada","Quebec","Les Basques"
"1290","Passerella iliaca",-69.25,48.14222,"L294025","S23848340",2015,6,155,6,"Canada","Quebec","Les Basques"
"1291","Passerella iliaca",-61.5036106,47.5595577,"L3703659","S23857020",2015,6,161,13.58,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1292","Passerella iliaca",-61.93131,47.40193,"L2890301","S23864478",2015,6,162,9.1,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1293","Passerella iliaca",-62.007758,47.237166,"L3665555","S23865625",2015,6,162,10.3,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1294","Passerella iliaca",-69.25,48.14222,"L294025","S23867929",2015,6,156,16.5,"Canada","Quebec","Les Basques"
"1295","Passerella iliaca",-69.25,48.14222,"L294025","S23868466",2015,6,157,5.5,"Canada","Quebec","Les Basques"
"1296","Passerella iliaca",-69.25,48.14222,"L294025","S23868683",2015,6,158,5.5,"Canada","Quebec","Les Basques"
"1297","Passerella iliaca",-64.159543,48.4901476,"L295795","S23872959",2015,6,158,10.5,"Canada","Quebec","Le Rocher-Percé"
"1298","Passerella iliaca",-61.973877,47.2577961,"L2901437","S23877837",2015,6,163,9.37,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1299","Passerella iliaca",-60.46057,46.82443,"L3715880","S23879200",2015,6,163,4.23,"Canada","Nova Scotia","Victoria"
"1300","Passerella iliaca",-63.8107288,45.8624456,"L2926625","S23881753",2015,6,163,6.58,"Canada","Nova Scotia","Cumberland"
"1301","Passerella iliaca",-63.6925466,45.8441933,"L3679450","S23881833",2015,6,163,9.25,"Canada","Nova Scotia","Cumberland"
"1302","Passerella iliaca",-61.7069435,47.5282133,"L2834591","S23881930",2015,6,163,13.45,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1303","Passerella iliaca",-61.5090179,47.5533599,"L2914916","S23882724",2015,6,163,14,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1304","Passerella iliaca",-61.7078447,47.5282713,"L2778990","S23882778",2015,6,163,13.75,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1305","Passerella iliaca",-61.8839693,47.3811783,"L756835","S23883804",2015,6,163,7.83,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1306","Passerella iliaca",-61.8839693,47.3811783,"L756835","S23887691",2015,6,158,7.08,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1307","Passerella iliaca",-61.7849636,47.4081983,"L2775263","S23887697",2015,6,163,6.93,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1308","Passerella iliaca",-61.70944,47.53194,"L1912381","S23887699",2015,6,163,8.27,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1309","Passerella iliaca",-61.7087889,47.5276338,"L3559817","S23887877",2015,6,163,18.75,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1310","Passerella iliaca",-71.1092448,47.3648962,"L3717666","S23888857",2015,6,164,4.67,"Canada","Quebec","La Côte-de-Beaupré"
"1311","Passerella iliaca",-68.2514477,49.3312192,"L2891722","S23889090",2015,6,164,5,"Canada","Quebec","Manicouagan"
"1312","Passerella iliaca",-61.7850494,47.4179248,"L3718392","S23892626",2015,6,164,9,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1313","Passerella iliaca",-61.76306,47.427169,"L1912378","S23893180",2015,6,164,15,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1314","Passerella iliaca",-61.6195679,47.5802313,"L2914906","S23893283",2015,6,164,7.5,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1315","Passerella iliaca",-57.4560821,51.4818876,"L2390995","S23896441",2015,6,164,14,"Canada","Quebec","Le Golfe-du-Saint-Laurent"
"1316","Passerella iliaca",-61.76306,47.42717,"L3650602","S23900325",2015,6,165,6.82,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1317","Passerella iliaca",-61.4658297,47.604167,"L1912431","S23907746",2015,6,165,7.5,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1318","Passerella iliaca",-71.4584684,47.3170357,"L3721878","S23909426",2015,6,164,8.7,"Canada","Quebec","La Jacques-Cartier"
"1319","Passerella iliaca",-61.7086601,47.5276338,"L2854279","S23910046",2015,6,165,8.67,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1320","Passerella iliaca",-61.5160561,47.6199965,"L2794037","S23910535",2015,6,165,10.17,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1321","Passerella iliaca",-61.4658297,47.604167,"L1912431","S23912373",2015,6,165,12.08,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1322","Passerella iliaca",-71.255157,47.5700801,"L3722747","S23913150",2015,6,164,19.33,"Canada","Quebec","La Côte-de-Beaupré"
"1323","Passerella iliaca",-70.4780245,46.5836638,"L3723364","S23916705",2015,6,164,18.5,"Canada","Quebec","Les Etchemins"
"1324","Passerella iliaca",-67.9722404,48.3124279,"L3723417","S23916867",2015,6,166,5,"Canada","Quebec","La Mitis"
"1325","Passerella iliaca",-70.4780245,46.5836638,"L3723364","S23917184",2015,6,165,4.75,"Canada","Quebec","Les Etchemins"
"1326","Passerella iliaca",-61.8839693,47.3811783,"L756835","S23917804",2015,6,166,6.92,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1327","Passerella iliaca",-70.4546142,46.5350817,"L3723616","S23917809",2015,6,165,9.25,"Canada","Quebec","Les Etchemins"
"1328","Passerella iliaca",-61.9175506,47.2489846,"L2838651","S23918500",2015,6,166,8.48,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1329","Passerella iliaca",-62.007758,47.237166,"L3665555","S23918504",2015,6,166,9.43,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1330","Passerella iliaca",-61.8839693,47.3811783,"L756835","S23920949",2015,6,166,6.13,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1331","Passerella iliaca",-71.034876,47.410207,"L2921782","S23921801",2015,6,152,6.62,"Canada","Quebec","La Côte-de-Beaupré"
